,CTL,TSB,SDNN,RMSSD,SLEEP,SLEEPQ,STRESS,MOTIVATION,MOOD,SORE,Duration,Intensity,Feeling,FeelPrev,FeelPrev2,FeelPrev3,FeelPrev4,FeelPrev4avg,DurationPrev,IntensityPrev
2014-05-15,45.05402557794164,-5.493425732511994,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.72,0.739264247686155,2.0,5.0,5.0,5.0,5.0,5.0,1.87,0.7239227659930269
2014-05-16,45.24098095399708,-0.8708294275403006,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.76,0.835085876453812,3.0,2.0,5.0,5.0,5.0,4.25,1.72,0.739264247686155
2014-05-17,48.74102976741635,-16.30306423308737,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,4.0600000000000005,0.6912543036504517,5.0,3.0,2.0,5.0,5.0,3.75,0.76,0.835085876453812
2014-05-18,49.594142180715565,-3.973757856957967,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.65,0.7177405625652734,2.0,5.0,3.0,2.0,5.0,3.75,4.0600000000000005,0.6912543036504517
2014-05-19,49.10959675035944,2.2569900295841023,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.83,0.5910986299776424,3.0,2.0,5.0,3.0,2.0,3.0,1.65,0.7177405625652734
2014-05-20,50.942226564800116,-8.536304255456749,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.79,0.5788716164098568,4.0,3.0,2.0,5.0,3.0,3.25,0.83,0.5910986299776424
2014-05-21,51.60237865002386,-3.074957642803632,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.5899999999999999,0.7048796676823285,2.0,4.0,3.0,2.0,5.0,3.5,3.79,0.5788716164098568
2014-05-22,52.19994184343378,-2.783421502048533,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.65,0.6831300510639733,5.0,2.0,4.0,3.0,2.0,2.75,1.5899999999999999,0.7048796676823285
2014-05-23,53.18342670969592,-4.581026666104506,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.54,0.7812743502698718,5.0,5.0,2.0,4.0,3.0,3.5,1.65,0.6831300510639733
2014-05-24,55.17901762315317,-9.29536945894067,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.33,0.7695938397048069,2.0,5.0,5.0,2.0,4.0,4.0,1.54,0.7812743502698718
2014-05-25,56.84531588811158,-7.761539650802824,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.56,0.898717034272917,6.0,2.0,5.0,5.0,2.0,3.5,2.33,0.7695938397048069
2014-05-26,55.50784148354388,6.229893435822085,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,6.0,2.0,5.0,5.0,4.5,1.56,0.898717034272917
2014-05-27,54.201835595861446,6.083314550940926,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,5.0,6.0,2.0,5.0,4.5,0.0,0.0
2014-05-28,52.926557823938424,5.940184419993422,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,2.0,5.0,6.0,2.0,3.75,0.0,0.0
2014-05-29,51.94009663386396,4.594890243693676,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.29,0.6158817620514397,5.0,5.0,2.0,5.0,6.0,4.5,0.0,0.0
2014-05-30,51.42388316538235,2.404498275102327,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.33,0.9534625892455924,4.0,5.0,5.0,2.0,5.0,4.25,0.29,0.6158817620514397
2014-05-31,50.2139659287088,5.635738093303431,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,5.0,5.0,2.0,4.0,0.33,0.9534625892455924
2014-06-01,50.020705164510346,0.9001996316117129,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.88,0.6908492797077574,5.0,4.0,4.0,5.0,5.0,4.5,0.0,0.0
2014-06-02,50.208444513693884,-0.8744811378293704,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.67,0.5893262163026153,5.0,5.0,4.0,4.0,5.0,4.5,0.88,0.6908492797077574
2014-06-03,51.56818234002997,-6.3335954167049024,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.63,0.8139881369630423,5.0,5.0,5.0,4.0,4.0,4.5,1.67,0.5893262163026153
2014-06-04,53.36649409567235,-8.37645233716399,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.06,0.7882634225314346,3.0,5.0,5.0,5.0,4.0,4.75,1.63,0.8139881369630423
2014-06-05,52.60496508062106,3.5471666566879563,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.53,0.6294651817966896,4.0,3.0,5.0,5.0,5.0,4.5,2.06,0.7882634225314346
2014-06-06,53.15541079298591,-2.5639504715207053,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.15,0.8129388446970605,5.0,4.0,3.0,5.0,5.0,4.25,0.53,0.6294651817966896
2014-06-07,58.069171728832075,-22.888069405202103,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,5.38,0.697845862338986,2.0,5.0,4.0,3.0,5.0,4.25,1.15,0.8129388446970605
2014-06-08,58.279299054851116,-0.9787632904092902,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.26,0.7292091824339788,6.0,2.0,5.0,4.0,3.0,3.5,5.38,0.697845862338986
2014-06-09,58.202142679127576,0.359390801805489,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.58,0.5900010727301983,2.0,6.0,2.0,5.0,4.0,4.25,1.26,0.7292091824339788
2014-06-10,59.820840223827325,-7.5398177145421315,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.1100000000000003,0.6390306163380306,5.0,2.0,6.0,2.0,5.0,3.75,1.58,0.5900010727301983
2014-06-11,61.68379230565321,-8.677543963594161,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.18,0.7985077826164768,5.0,5.0,2.0,6.0,2.0,3.75,3.1100000000000003,0.6390306163380306
2014-06-12,60.77362791880626,4.239503290509376,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.53,0.6587581226451356,4.0,5.0,5.0,2.0,6.0,4.5,2.18,0.7985077826164768
2014-06-13,61.03776551889109,-1.2303406295496089,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.84,0.9258200997725515,5.0,4.0,5.0,5.0,2.0,4.0,0.53,0.6587581226451356
2014-06-14,66.3542757765219,-24.764056973636343,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,6.54,0.6624484285507036,5.0,5.0,4.0,5.0,5.0,4.75,0.84,0.9258200997725515
2014-06-15,66.0636005048673,1.3539518667814434,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.7,0.87831006565368,6.0,5.0,5.0,4.0,5.0,4.75,6.54,0.6624484285507036
2014-06-16,64.74451854478532,6.144222286692745,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.92,0.3296902366978935,5.0,6.0,5.0,5.0,4.0,5.0,0.7,0.87831006565368
2014-06-17,66.91513442051178,-10.110627575149891,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.87,0.7396203942064689,4.0,5.0,6.0,5.0,5.0,5.25,0.92,0.3296902366978935
2014-06-18,68.37588659201933,-6.804115528161574,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.35,0.7409022676526006,5.0,4.0,5.0,6.0,5.0,5.0,2.87,0.7396203942064689
2014-06-19,66.76711730685162,7.493572344405301,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,6.0,5.0,4.0,5.0,6.0,5.0,2.35,0.7409022676526006
2014-06-20,69.87833400573317,-14.491902367318232,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.5399999999999996,0.7497645581483344,5.0,6.0,5.0,4.0,5.0,5.0,0.0,0.0
2014-06-21,75.66916168491821,-26.973405414956076,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,7.28,0.6588368038186194,5.0,5.0,6.0,5.0,4.0,5.0,3.5399999999999996,0.7497645581483344
2014-06-22,78.71209817432351,-14.173856334168065,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.09,0.8145123821722873,5.0,5.0,5.0,6.0,5.0,5.25,7.28,0.6588368038186194
2014-06-23,77.40128647121705,6.105699815183556,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.82,0.5296109939172796,5.0,5.0,5.0,5.0,6.0,5.25,3.09,0.8145123821722873
2014-06-24,75.72133462968931,7.825137374059622,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.21,0.5345224838248488,2.0,5.0,5.0,5.0,5.0,5.0,0.82,0.5296109939172796
2014-06-25,74.81028693527864,4.24361769596959,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.57,0.8056815791722831,5.0,2.0,5.0,5.0,5.0,4.25,0.21,0.5345224838248488
2014-06-26,73.42658007619391,6.445242054034026,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.64,0.5,5.0,5.0,2.0,5.0,5.0,4.25,0.57,0.8056815791722831
2014-06-27,71.69897649210708,8.047096969817567,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,2.0,5.0,4.25,0.64,0.5
2014-06-28,70.01202050648735,7.857762350771921,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,2.0,4.25,0.0,0.0
2014-06-29,69.23530334376814,3.617912340594458,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.48,0.5,4.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-06-30,68.52391765253148,3.313601391576114,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.0,0.6244997998398398,5.0,4.0,5.0,5.0,5.0,4.75,1.48,0.5
2014-07-01,76.0171227117687,-34.90299990219191,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,9.1,0.6521309111480035,5.0,5.0,4.0,5.0,5.0,4.75,1.0,0.6244997998398398
2014-07-02,76.8637391237601,-3.9434997856494505,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.33,0.6933157255384952,5.0,5.0,5.0,4.0,5.0,4.75,9.1,0.6521309111480035
2014-07-03,75.71405775831323,5.355162212767297,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.56,0.7071067811865475,5.0,5.0,5.0,5.0,4.0,4.75,2.33,0.6933157255384952
2014-07-04,75.22669091667211,2.270132031841584,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.22,0.6714310628286031,4.0,5.0,5.0,5.0,5.0,5.0,0.56,0.7071067811865475
2014-07-05,73.4567337606698,8.244377933669028,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,4.0,5.0,5.0,5.0,4.75,1.22,0.6714310628286031
2014-07-06,72.95189300532938,2.351524707381131,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.54,0.5810872031479765,2.0,5.0,4.0,5.0,5.0,4.75,0.0,0.0
2014-07-07,73.54123271546814,-2.745116900273956,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.63,0.6104290082757263,5.0,2.0,5.0,4.0,5.0,4.0,1.54,0.5810872031479765
2014-07-08,79.12823699931066,-26.02400553980722,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,6.890000000000001,0.6718473114252791,5.0,5.0,2.0,5.0,4.0,4.0,2.63,0.6104290082757263
2014-07-09,81.05454149352416,-8.972636547593652,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.79,0.7596452671475296,5.0,5.0,5.0,2.0,5.0,4.25,6.890000000000001,0.6718473114252791
2014-07-10,83.00610823203787,-9.090306904052511,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,3.88,0.6501387639351571,2.0,5.0,5.0,5.0,2.0,4.25,2.79,0.7596452671475296
2014-07-11,84.81764464341776,-8.438052167178427,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.7600000000000002,0.761386987626881,2.0,2.0,5.0,5.0,5.0,4.25,3.88,0.6501387639351571
2014-07-12,90.25697554071988,-25.336149788465974,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,7.0,0.6718843437888484,5.0,2.0,2.0,5.0,5.0,3.5,2.7600000000000002,0.761386987626881
2014-07-13,92.13319440749565,-8.739340029516242,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,4.359999999999999,0.6244263422380049,2.0,5.0,2.0,2.0,5.0,3.5,7.0,0.6718843437888484
2014-07-14,89.9654557397463,10.097225674501303,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,2.0,5.0,2.0,2.0,2.75,4.359999999999999,0.6244263422380049
2014-07-15,91.87206188909421,-8.880882575363927,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,4.04,0.6505899835785003,5.0,5.0,2.0,5.0,2.0,3.5,0.0,0.0
2014-07-16,93.0279594110968,-5.384116780264279,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.23,0.7951647599810338,5.0,5.0,5.0,2.0,5.0,4.25,4.04,0.6505899835785003
2014-07-17,95.02720820787083,-9.312407708933577,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.5,0.8438009243891595,6.0,5.0,5.0,5.0,2.0,4.25,2.23,0.7951647599810338
2014-07-18,94.25013370415444,3.6195768183034147,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.23,0.7099753803128714,2.0,6.0,5.0,5.0,5.0,5.25,2.5,0.8438009243891595
2014-07-19,94.17366353994099,0.35619446057631876,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.15,0.6505811355653409,4.0,2.0,6.0,5.0,5.0,4.5,1.23,0.7099753803128714
2014-07-20,93.36961487593246,3.7452211996590563,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.6800000000000002,0.5976143046671968,4.0,4.0,2.0,6.0,5.0,4.25,2.15,0.6505811355653409
2014-07-21,91.17278531997215,10.232729675840517,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,4.0,4.0,2.0,6.0,4.0,1.6800000000000002,0.5976143046671968
2014-07-22,90.15700249886841,4.731469034325485,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.04,0.6793662204867574,4.0,5.0,4.0,4.0,2.0,3.75,0.0,0.0
2014-07-23,88.64749644062222,7.031208860136019,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.44,0.42491829279939874,5.0,4.0,5.0,4.0,4.0,4.25,1.04,0.6793662204867574
2014-07-24,86.86763844039395,8.290495604588017,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.52,0.5,5.0,5.0,4.0,5.0,4.0,4.5,1.44,0.42491829279939874
2014-07-25,86.11784665751534,3.4924951763084806,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.9299999999999999,0.7690239589651063,5.0,5.0,5.0,4.0,5.0,4.75,0.52,0.5
2014-07-26,84.4445636767396,7.794074131517235,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.2,0.8660254037844386,5.0,5.0,5.0,5.0,4.0,4.75,0.9299999999999999,0.7690239589651063
2014-07-27,85.06936830363968,-2.910310829502663,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.47,0.6703675950928768,5.0,5.0,5.0,5.0,5.0,5.0,0.2,0.8660254037844386
2014-07-28,83.06782954989592,9.323074221762084,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,2.47,0.6703675950928768
2014-07-29,81.79570471421286,5.9254981899482715,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.16,0.5,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-07-30,79.87118974319628,8.964301031953411,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,1.16,0.5
2014-07-31,77.99195536346022,8.75338614832998,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-01,76.2510494524555,8.109058588569923,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.07,0.7559289460184544,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-02,80.59788065160734,-20.24733711668712,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,6.37,0.6401039946905802,5.0,5.0,5.0,5.0,5.0,5.0,0.07,0.7559289460184544
2014-08-03,86.04238222497133,-25.360234556553166,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,7.47,0.6462744639322551,5.0,5.0,5.0,5.0,5.0,5.0,6.37,0.6401039946905802
2014-08-04,84.01795009479476,9.429710502109245,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,7.47,0.6462744639322551
2014-08-05,82.04114943812824,9.207845318636998,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-06,80.11085956673783,8.991200248722421,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-07,78.22598616029349,8.77965247189806,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-08,76.38546064597682,8.573082057454826,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-09,74.58823959268554,8.37137189645101,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-10,72.83330411949127,8.17440763532069,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-11,71.11965931801542,7.982077611044581,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-12,69.44633368839546,7.794272787845813,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-13,67.81237858852201,7.610886695375477,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-14,66.21686769623456,7.431815368352417,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-15,64.6588964841706,7.256957287623138,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-16,63.13758170697086,7.086213322608657,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-17,61.65206090054966,6.919486675105269,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-18,60.201491893146546,6.756682824407768,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-19,58.785052327882156,6.597709473723697,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-20,57.40193919654747,6.44247649784846,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-21,56.05136838436222,6.290895892071525,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-22,54.7325742254444,6.1428817222847485,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-23,53.44480906873879,5.998350076264629,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-24,52.18734285415847,5.8572190161007285,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-25,50.95946269869902,5.7194085317434755,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-26,49.76047249229071,5.584840495644784,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-27,48.58969250315966,5.453438618466009,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-28,47.44645899247418,5.325128405827989,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-29,46.33012383805775,5.199837116078619,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-30,45.24005416695555,5.077493719054225,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-08-31,44.17563199664593,4.958028855811051,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-09-01,43.9832731652129,0.8959984708300865,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.0,0.6,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2014-09-02,44.31306310629168,-1.5361461737960695,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.6,0.6020797289396148,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.6
2014-09-03,45.176244853296225,-4.020660344018452,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.8800000000000001,0.6563924617405255,5.0,5.0,5.0,5.0,5.0,5.0,1.6,0.6020797289396148
2014-09-04,45.21915473585746,-0.19987223290938516,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.2000000000000002,0.6258327785172862,5.0,5.0,5.0,5.0,5.0,5.0,1.8800000000000001,0.6563924617405255
2014-09-05,45.59045140812467,-1.7294825930128397,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.21,0.7100226978096958,5.0,5.0,5.0,5.0,5.0,5.0,1.2000000000000002,0.6258327785172862
2014-09-06,44.96482293533602,2.91414826525164,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,0.53,0.5987408170800917,5.0,5.0,5.0,5.0,5.0,5.0,1.21,0.7100226978096958
2014-09-07,48.42431265445632,-16.1141418623317,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,4.67,0.6411980221743178,5.0,5.0,5.0,5.0,5.0,5.0,0.53,0.5987408170800917
2014-09-08,48.15551784653953,1.2520336865550163,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.1,0.5799686511904211,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0.6411980221743178
2014-09-09,48.50478347413134,-1.626863013797795,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.43,0.6637465183030647,5.0,5.0,5.0,5.0,5.0,5.0,1.1,0.5799686511904211
2014-09-10,49.481095930984985,-4.5476179173909586,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,2.08,0.6577935144802719,5.0,5.0,5.0,5.0,5.0,5.0,1.43,0.6637465183030647
2014-09-11,50.340324149037436,-4.002244990436466,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.83,0.6855256050588168,5.0,5.0,5.0,5.0,5.0,5.0,2.08,0.6577935144802719
2014-09-12,50.73229822273094,-1.8257969650678163,56.504835589941976,41.61121856866538,8.783755676982587,3.0,3.0,3.0,3.0,3.0,1.38,0.6967835003620648,5.0,5.0,5.0,5.0,5.0,5.0,1.83,0.6855256050588168
